time	V(n001)	V(n003)
6.989436540569637e-04	-6.632345e-02	3.506889e-03
6.999202165569637e-04	-5.012921e-03	3.210637e-03
7.018733415569637e-04	1.174339e-01	2.656559e-03
7.038264665569637e-04	2.381144e-01	2.160477e-03
7.048030290569637e-04	2.972233e-01	1.936516e-03
7.057795915569637e-04	3.552135e-01	1.729733e-03
7.067561540569637e-04	4.118668e-01	1.540891e-03
7.077327165569637e-04	4.669698e-01	1.370687e-03
7.087092790569637e-04	5.203153e-01	1.219745e-03
7.096858415569637e-04	5.717025e-01	1.088618e-03
7.106624040569637e-04	6.209379e-01	9.777867e-04
7.116389665569637e-04	6.678362e-01	8.876518e-04
7.126155290569637e-04	7.122209e-01	8.185380e-04
7.135920915569637e-04	7.539250e-01	7.706904e-04
7.145686540569637e-04	7.927915e-01	7.442744e-04
7.165217790569637e-04	8.614378e-01	7.559940e-04
7.184749040569637e-04	9.171273e-01	8.534018e-04
7.204280290569637e-04	9.590223e-01	1.034914e-03
7.223811540569637e-04	9.864927e-01	1.297682e-03
7.243342790569637e-04	9.991253e-01	1.637636e-03
7.262874040569637e-04	9.967302e-01	2.049542e-03
7.282405290569637e-04	9.793433e-01	2.527090e-03
7.301936540569637e-04	9.472262e-01	3.062977e-03
7.321467790569637e-04	9.008619e-01	3.649025e-03
7.340999040569637e-04	8.409479e-01	4.276303e-03
7.360530290569637e-04	7.683851e-01	4.935257e-03
7.380061540569637e-04	6.842652e-01	5.615860e-03
7.399592790569637e-04	5.898532e-01	6.307757e-03
7.419124040569637e-04	4.865694e-01	7.000424e-03
7.438655290569637e-04	3.759671e-01	7.683326e-03
7.458186540569637e-04	2.597098e-01	8.346075e-03
7.477717790569637e-04	1.395463e-01	8.978587e-03
7.497249040569637e-04	1.728393e-02	9.571228e-03
7.516780290569637e-04	-1.052384e-01	1.011497e-02
7.536311540569637e-04	-2.261779e-01	1.060152e-02
7.555842790569637e-04	-3.437155e-01	1.102345e-02
7.575374040569637e-04	-4.560833e-01	1.137428e-02
7.594905290569637e-04	-5.615911e-01	1.164863e-02
7.614436540569637e-04	-6.586521e-01	1.184226e-02
7.633967790569637e-04	-7.458063e-01	1.195214e-02
7.653499040569638e-04	-8.217430e-01	1.197649e-02
7.673030290569638e-04	-8.853198e-01	1.191485e-02
7.692561540569638e-04	-9.355806e-01	1.176801e-02
7.712092790569638e-04	-9.717695e-01	1.153808e-02
7.731624040569638e-04	-9.933419e-01	1.122840e-02
7.751155290569638e-04	-9.999737e-01	1.084351e-02
7.770686540569638e-04	-9.915648e-01	1.038908e-02
7.790217790569638e-04	-9.682419e-01	9.871841e-03
7.809749040569638e-04	-9.303558e-01	9.299453e-03
7.829280290569638e-04	-8.784763e-01	8.680413e-03
7.848811540569638e-04	-8.133836e-01	8.023915e-03
